fold_name,boosting_round,inner_early_stop_logloss
fold_2020,178,0.6833028365818034
fold_2020,179,0.6832834334357438
fold_2020,180,0.6832796121154824
fold_2020,181,0.6832726349678516
fold_2020,182,0.6832865074837144
fold_2020,183,0.6832796510713504
fold_2020,184,0.683280173137452
fold_2020,185,0.6832990354028183
fold_2020,186,0.6833023392094187
fold_2020,187,0.6833067283866834
fold_2020,188,0.6832966275290416
fold_2020,189,0.6833021864182035
fold_2020,190,0.6833015351897798
fold_2020,191,0.6833040015662997
fold_2020,192,0.6832936930367227
fold_2020,193,0.6832857121587852
fold_2020,194,0.683275828790546
fold_2020,195,0.683309757874267
fold_2020,196,0.6833047614843876
fold_2020,197,0.6833012188362911
fold_2020,198,0.6832935529666186
fold_2020,199,0.6832906175960227
fold_2020,200,0.6832951863241401
fold_2020,201,0.6833068884752442
fold_2020,202,0.6833165565254409
fold_2020,203,0.6833136679410499
fold_2020,204,0.683308293500467
fold_2020,205,0.6833025636103276
fold_2020,206,0.6832956867901915
fold_2020,207,0.6833028666795883
fold_2020,208,0.6833025292833728
fold_2020,209,0.6833074659040753
fold_2020,210,0.683308773871589
fold_2020,211,0.6833123227383031
fold_2020,212,0.6833174202470533
fold_2020,213,0.6833098862475303
fold_2020,214,0.6833104051017802
fold_2020,215,0.6833113280746411
fold_2020,216,0.6833294565906319
fold_2020,217,0.6833248074040073
fold_2020,218,0.6833216580258322
fold_2020,219,0.6833237177647781
fold_2020,220,0.6833169865752354
fold_2020,221,0.6833165087056964
fold_2020,222,0.6833020894601405
fold_2020,223,0.6833135828455186
fold_2020,224,0.6833113607585923
fold_2020,225,0.6833120856498848
fold_2020,226,0.6833115176781726
fold_2020,227,0.6833209136062034
fold_2020,228,0.6833197920790338
fold_2020,229,0.6833142361676711
fold_2020,230,0.6833275342568339
fold_2020,231,0.6833251517082529
fold_2020,232,0.6833252452088248
fold_2020,233,0.6833307688174409
fold_2020,234,0.6833173307624548
fold_2020,235,0.683317327766117
fold_2021,0,0.6912375691689454
fold_2021,1,0.6910069251042827
fold_2021,2,0.6907720908800253
fold_2021,3,0.6905238411032867
fold_2021,4,0.6902937406063117
fold_2021,5,0.6900499517588453
fold_2021,6,0.6898479970728068
fold_2021,7,0.6896510220418764
fold_2021,8,0.6894970345619807
fold_2021,9,0.6893069631703749
fold_2021,10,0.6891983966045055
fold_2021,11,0.6890690569765358
fold_2021,12,0.6889222840122676
fold_2021,13,0.6888184398099044
fold_2021,14,0.6887227402056258
fold_2021,15,0.688645905060176
fold_2021,16,0.6885447605899521
fold_2021,17,0.6884622729009559
fold_2021,18,0.6884231438340871
fold_2021,19,0.6883654115730151
fold_2021,20,0.688322284752408
fold_2021,21,0.6882647344163102
fold_2021,22,0.6882203272226921
fold_2021,23,0.6881989105191821
fold_2021,24,0.6881895696181913
fold_2021,25,0.6881530886109234
fold_2021,26,0.6881081075407928
fold_2021,27,0.6880713979290105
fold_2021,28,0.6880389620311319
fold_2021,29,0.6880302874340479
fold_2021,30,0.688037304490412
fold_2021,31,0.6880171100701288
fold_2021,32,0.6880031527529226
fold_2021,33,0.6879913322136725
fold_2021,34,0.6879846589516206
fold_2021,35,0.6879435775201375
fold_2021,36,0.687949384537622
fold_2021,37,0.6879305781430203
fold_2021,38,0.6879620134802594
fold_2021,39,0.6879616330388721
fold_2021,40,0.6879812350139862
fold_2021,41,0.6879977478135392
fold_2021,42,0.688017511037642
fold_2021,43,0.6880145053501725
fold_2021,44,0.688007636552637
fold_2021,45,0.6879956462711893
fold_2021,46,0.6880105263370229
fold_2021,47,0.6880088500580376
fold_2021,48,0.6879983002810316
fold_2021,49,0.6879854694193538
fold_2021,50,0.6880000326725833
fold_2021,51,0.6880013381337268
fold_2021,52,0.6880216463695138
fold_2021,53,0.6880036206066334
fold_2021,54,0.6880168101091847
fold_2021,55,0.6880581573429042
fold_2021,56,0.688058856979548
fold_2021,57,0.6880633264543057
fold_2021,58,0.6880704410147052
fold_2021,59,0.688060505390446
fold_2021,60,0.6880639244349885
fold_2021,61,0.6880703574836305
fold_2021,62,0.6880755499359636
fold_2021,63,0.6880895988452999
fold_2021,64,0.688089427189778
fold_2021,65,0.6881094799264702
fold_2021,66,0.6881212747595619
fold_2021,67,0.6881308585528491
fold_2021,68,0.6881343356825291
fold_2021,69,0.6881611662589167
fold_2021,70,0.6881728544918404
fold_2021,71,0.6881919746193723
fold_2021,72,0.6881991992139329
fold_2021,73,0.6881955654530325
