previous_agg_trade_id,current_agg_trade_id,missing_id_count,previous_trade_time,current_trade_time,time_delta_ms
1490452050,1490452058,7,2022-09-02T03:14:03.030000+00:00,2022-09-02T03:14:03.038000+00:00,8.0
1490453057,1490453062,4,2022-09-02T03:14:15.379000+00:00,2022-09-02T03:14:15.386000+00:00,7.0
1490456061,1490456075,13,2022-09-02T03:15:14.986000+00:00,2022-09-02T03:15:15.016000+00:00,30.0
1490463074,1490463076,1,2022-09-02T03:16:54.220000+00:00,2022-09-02T03:16:54.221000+00:00,1.0
1490467075,1490467087,11,2022-09-02T03:17:51.747000+00:00,2022-09-02T03:17:51.773000+00:00,26.0
1490470086,1490470109,22,2022-09-02T03:18:26.737000+00:00,2022-09-02T03:18:26.738000+00:00,1.0
1490471108,1490471116,7,2022-09-02T03:18:39.509000+00:00,2022-09-02T03:18:39.557000+00:00,48.0
1490472115,1490472120,4,2022-09-02T03:18:56.404000+00:00,2022-09-02T03:18:56.405000+00:00,1.0
1490474119,1490474128,8,2022-09-02T03:19:25.997000+00:00,2022-09-02T03:19:26.010000+00:00,13.0
1490476127,1490476129,1,2022-09-02T03:19:53.505000+00:00,2022-09-02T03:19:53.509000+00:00,4.0
1490478128,1490478132,3,2022-09-02T03:20:13.566000+00:00,2022-09-02T03:20:13.605000+00:00,39.0
1490479131,1490479134,2,2022-09-02T03:20:35.484000+00:00,2022-09-02T03:20:35.504000+00:00,20.0
1490481133,1490481135,1,2022-09-02T03:21:10.216000+00:00,2022-09-02T03:21:10.228000+00:00,12.0
1490486134,1490486141,6,2022-09-02T03:22:34.919000+00:00,2022-09-02T03:22:34.936000+00:00,17.0
1490487140,1490487157,16,2022-09-02T03:22:55.287000+00:00,2022-09-02T03:22:55.299000+00:00,12.0
1490490156,1490490159,2,2022-09-02T03:23:20.045000+00:00,2022-09-02T03:23:20.067000+00:00,22.0
1490493158,1490493188,29,2022-09-02T03:24:02.254000+00:00,2022-09-02T03:24:02.265000+00:00,11.0
1490494187,1490494191,3,2022-09-02T03:24:19.225000+00:00,2022-09-02T03:24:19.244000+00:00,19.0
1490495190,1490495196,5,2022-09-02T03:24:40.254000+00:00,2022-09-02T03:24:40.339000+00:00,85.0
1490497195,1490497212,16,2022-09-02T03:25:22.198000+00:00,2022-09-02T03:25:22.201000+00:00,3.0
1490499211,1490499219,7,2022-09-02T03:25:55.040000+00:00,2022-09-02T03:25:55.058000+00:00,18.0
1490500218,1490500230,11,2022-09-02T03:26:11.805000+00:00,2022-09-02T03:26:11.810000+00:00,5.0
1490501229,1490501238,8,2022-09-02T03:26:31.139000+00:00,2022-09-02T03:26:31.248000+00:00,109.0
1490502237,1490502240,2,2022-09-02T03:26:56.655000+00:00,2022-09-02T03:26:56.719000+00:00,64.0
1490503239,1490503241,1,2022-09-02T03:27:08.041000+00:00,2022-09-02T03:27:08.052000+00:00,11.0
1490505240,1490505243,2,2022-09-02T03:27:36.170000+00:00,2022-09-02T03:27:36.175000+00:00,5.0
1490512242,1490512245,2,2022-09-02T03:28:49.559000+00:00,2022-09-02T03:28:49.574000+00:00,15.0
1490513244,1490513250,5,2022-09-02T03:28:59.873000+00:00,2022-09-02T03:28:59.882000+00:00,9.0
1490514249,1490514251,1,2022-09-02T03:29:16.616000+00:00,2022-09-02T03:29:16.625000+00:00,9.0
1490515250,1490515256,5,2022-09-02T03:29:42.601000+00:00,2022-09-02T03:29:42.604000+00:00,3.0
1490517255,1490517287,31,2022-09-02T03:30:19.918000+00:00,2022-09-02T03:30:19.922000+00:00,4.0
1490519286,1490519288,1,2022-09-02T03:31:04.547000+00:00,2022-09-02T03:31:04.650000+00:00,103.0
1490520287,1490520289,1,2022-09-02T03:31:25.774000+00:00,2022-09-02T03:31:25.791000+00:00,17.0
1490522288,1490522292,3,2022-09-02T03:31:57.002000+00:00,2022-09-02T03:31:57.012000+00:00,10.0
1490530291,1490530294,2,2022-09-02T03:35:10.837000+00:00,2022-09-02T03:35:10.888000+00:00,51.0
1490531293,1490531308,14,2022-09-02T03:35:25.574000+00:00,2022-09-02T03:35:25.576000+00:00,2.0
1490532307,1490532309,1,2022-09-02T03:35:48.305000+00:00,2022-09-02T03:35:48.316000+00:00,11.0
1490535308,1490535310,1,2022-09-02T03:36:54.190000+00:00,2022-09-02T03:36:54.204000+00:00,14.0
1490537309,1490537311,1,2022-09-02T03:37:48.151000+00:00,2022-09-02T03:37:48.154000+00:00,3.0
1490540310,1490540312,1,2022-09-02T03:38:50.327000+00:00,2022-09-02T03:38:50.329000+00:00,2.0
1490542311,1490542313,1,2022-09-02T03:39:29.172000+00:00,2022-09-02T03:39:29.175000+00:00,3.0
1490544312,1490544318,5,2022-09-02T03:39:45.241000+00:00,2022-09-02T03:39:45.248000+00:00,7.0
1490545317,1490545320,2,2022-09-02T03:40:00.001000+00:00,2022-09-02T03:40:00.002000+00:00,1.0
1490550319,1490550321,1,2022-09-02T03:41:13.591000+00:00,2022-09-02T03:41:13.927000+00:00,336.0
1490551320,1490551323,2,2022-09-02T03:41:35.063000+00:00,2022-09-02T03:41:35.064000+00:00,1.0
1490553322,1490553326,3,2022-09-02T03:42:22.422000+00:00,2022-09-02T03:42:22.428000+00:00,6.0
1490555325,1490555327,1,2022-09-02T03:43:09.900000+00:00,2022-09-02T03:43:09.906000+00:00,6.0
1490560326,1490560330,3,2022-09-02T03:45:15.906000+00:00,2022-09-02T03:45:15.907000+00:00,1.0
1490564329,1490564331,1,2022-09-02T03:46:33.648000+00:00,2022-09-02T03:46:33.765000+00:00,117.0
1490566330,1490566333,2,2022-09-02T03:47:28.257000+00:00,2022-09-02T03:47:28.321000+00:00,64.0
1490568332,1490568337,4,2022-09-02T03:48:27.128000+00:00,2022-09-02T03:48:27.182000+00:00,54.0
1490569336,1490569339,2,2022-09-02T03:48:58.162000+00:00,2022-09-02T03:48:58.167000+00:00,5.0
1490573338,1490573340,1,2022-09-02T03:50:23.084000+00:00,2022-09-02T03:50:23.283000+00:00,199.0
1490576339,1490576341,1,2022-09-02T03:51:40.804000+00:00,2022-09-02T03:51:40.842000+00:00,38.0
1490579340,1490579360,19,2022-09-02T03:52:57.222000+00:00,2022-09-02T03:52:57.225000+00:00,3.0
1490580359,1490580362,2,2022-09-02T03:53:18.170000+00:00,2022-09-02T03:53:18.171000+00:00,1.0
1490583361,1490583363,1,2022-09-02T03:54:49.431000+00:00,2022-09-02T03:54:49.478000+00:00,47.0
1490587362,1490587364,1,2022-09-02T03:56:49.474000+00:00,2022-09-02T03:56:49.483000+00:00,9.0
1490588363,1490588365,1,2022-09-02T03:57:07.369000+00:00,2022-09-02T03:57:07.488000+00:00,119.0
1490590364,1490590366,1,2022-09-02T03:58:00.020000+00:00,2022-09-02T03:58:00.021000+00:00,1.0
1490592365,1490592367,1,2022-09-02T03:58:58.253000+00:00,2022-09-02T03:58:58.254000+00:00,1.0
1490593366,1490593372,5,2022-09-02T03:59:28.916000+00:00,2022-09-02T03:59:28.919000+00:00,3.0
1490594371,1490594373,1,2022-09-02T03:59:50.222000+00:00,2022-09-02T03:59:50.268000+00:00,46.0
1490600372,1490600381,8,2022-09-02T04:02:10.686000+00:00,2022-09-02T04:02:10.703000+00:00,17.0
1490606380,1490606385,4,2022-09-02T04:04:57.842000+00:00,2022-09-02T04:04:58.007000+00:00,165.0
1490608384,1490608386,1,2022-09-02T04:06:02.908000+00:00,2022-09-02T04:06:02.927000+00:00,19.0
1490609385,1490609387,1,2022-09-02T04:06:33.414000+00:00,2022-09-02T04:06:33.416000+00:00,2.0
1490613386,1490613389,2,2022-09-02T04:08:08.598000+00:00,2022-09-02T04:08:08.599000+00:00,1.0
1490616388,1490616394,5,2022-09-02T04:09:17.952000+00:00,2022-09-02T04:09:17.961000+00:00,9.0
1490620393,1490620397,3,2022-09-02T04:11:05.281000+00:00,2022-09-02T04:11:05.331000+00:00,50.0
1490621396,1490621398,1,2022-09-02T04:11:22.420000+00:00,2022-09-02T04:11:22.435000+00:00,15.0
1490623397,1490623420,22,2022-09-02T04:12:18.978000+00:00,2022-09-02T04:12:18.983000+00:00,5.0
1490624419,1490624421,1,2022-09-02T04:12:40.606000+00:00,2022-09-02T04:12:40.614000+00:00,8.0
1490625420,1490625422,1,2022-09-02T04:13:17.722000+00:00,2022-09-02T04:13:17.838000+00:00,116.0
1490633421,1490633451,29,2022-09-02T04:16:28.577000+00:00,2022-09-02T04:16:28.578000+00:00,1.0
1490634450,1490634453,2,2022-09-02T04:16:39.596000+00:00,2022-09-02T04:16:39.604000+00:00,8.0
1490637452,1490637454,1,2022-09-02T04:17:23.356000+00:00,2022-09-02T04:17:23.365000+00:00,9.0
1490638453,1490638459,5,2022-09-02T04:17:49.254000+00:00,2022-09-02T04:17:49.269000+00:00,15.0
1490640458,1490640460,1,2022-09-02T04:18:30.645000+00:00,2022-09-02T04:18:30.657000+00:00,12.0
1490641459,1490641467,7,2022-09-02T04:18:55.301000+00:00,2022-09-02T04:18:55.308000+00:00,7.0
1490642466,1490642469,2,2022-09-02T04:19:03.418000+00:00,2022-09-02T04:19:03.426000+00:00,8.0
1490643468,1490643478,9,2022-09-02T04:19:14.128000+00:00,2022-09-02T04:19:14.155000+00:00,27.0
1490644477,1490644479,1,2022-09-02T04:19:16.526000+00:00,2022-09-02T04:19:16.565000+00:00,39.0
1490645478,1490645480,1,2022-09-02T04:19:21.959000+00:00,2022-09-02T04:19:21.960000+00:00,1.0
1490646479,1490646481,1,2022-09-02T04:19:39.897000+00:00,2022-09-02T04:19:39.909000+00:00,12.0
1490648480,1490648486,5,2022-09-02T04:20:02.563000+00:00,2022-09-02T04:20:02.568000+00:00,5.0
1490654485,1490654488,2,2022-09-02T04:21:26.019000+00:00,2022-09-02T04:21:26.027000+00:00,8.0
1490659487,1490659490,2,2022-09-02T04:22:09.877000+00:00,2022-09-02T04:22:09.879000+00:00,2.0
1490662489,1490662492,2,2022-09-02T04:22:49.844000+00:00,2022-09-02T04:22:49.905000+00:00,61.0
1490665491,1490665494,2,2022-09-02T04:23:12.794000+00:00,2022-09-02T04:23:12.798000+00:00,4.0
1490667493,1490667503,9,2022-09-02T04:23:25.491000+00:00,2022-09-02T04:23:25.532000+00:00,41.0
1490668502,1490668508,5,2022-09-02T04:23:35.226000+00:00,2022-09-02T04:23:35.245000+00:00,19.0
1490669507,1490669561,53,2022-09-02T04:23:46.265000+00:00,2022-09-02T04:23:46.267000+00:00,2.0
1490670560,1490670573,12,2022-09-02T04:23:54.886000+00:00,2022-09-02T04:23:54.936000+00:00,50.0
1490671572,1490671590,17,2022-09-02T04:24:05.645000+00:00,2022-09-02T04:24:05.662000+00:00,17.0
1490675589,1490675597,7,2022-09-02T04:24:42.779000+00:00,2022-09-02T04:24:42.787000+00:00,8.0
1490676596,1490676598,1,2022-09-02T04:25:00.004000+00:00,2022-09-02T04:25:00.006000+00:00,2.0
1490679597,1490679607,9,2022-09-02T04:25:56.791000+00:00,2022-09-02T04:25:56.816000+00:00,25.0
1490682606,1490682616,9,2022-09-02T04:26:47.103000+00:00,2022-09-02T04:26:47.106000+00:00,3.0
1490686615,1490686622,6,2022-09-02T04:27:55.083000+00:00,2022-09-02T04:27:55.089000+00:00,6.0
1490691621,1490691623,1,2022-09-02T04:30:00.913000+00:00,2022-09-02T04:30:00.925000+00:00,12.0
1490692622,1490692635,12,2022-09-02T04:30:16.904000+00:00,2022-09-02T04:30:16.907000+00:00,3.0
1490695634,1490695636,1,2022-09-02T04:31:19.149000+00:00,2022-09-02T04:31:19.229000+00:00,80.0
1490697635,1490697639,3,2022-09-02T04:32:09.687000+00:00,2022-09-02T04:32:09.731000+00:00,44.0
1490698638,1490698641,2,2022-09-02T04:32:30.912000+00:00,2022-09-02T04:32:31.178000+00:00,266.0
1490702640,1490702643,2,2022-09-02T04:34:05.094000+00:00,2022-09-02T04:34:05.451000+00:00,357.0
1490707642,1490707644,1,2022-09-02T04:36:04.758000+00:00,2022-09-02T04:36:04.766000+00:00,8.0
1490710643,1490710647,3,2022-09-02T04:37:13.078000+00:00,2022-09-02T04:37:13.127000+00:00,49.0
1490713646,1490713648,1,2022-09-02T04:38:31.244000+00:00,2022-09-02T04:38:31.265000+00:00,21.0
1490716647,1490716649,1,2022-09-02T04:39:55.144000+00:00,2022-09-02T04:39:55.171000+00:00,27.0
1490719648,1490719653,4,2022-09-02T04:41:03.480000+00:00,2022-09-02T04:41:03.491000+00:00,11.0
1490723652,1490723655,2,2022-09-02T04:42:49.987000+00:00,2022-09-02T04:42:49.988000+00:00,1.0
1490726654,1490726658,3,2022-09-02T04:44:07.454000+00:00,2022-09-02T04:44:07.462000+00:00,8.0
1490730657,1490730659,1,2022-09-02T04:45:38.987000+00:00,2022-09-02T04:45:38.988000+00:00,1.0
1490731658,1490731661,2,2022-09-02T04:46:01.755000+00:00,2022-09-02T04:46:01.831000+00:00,76.0
1490732660,1490732672,11,2022-09-02T04:46:30.163000+00:00,2022-09-02T04:46:30.331000+00:00,168.0
1490735671,1490735673,1,2022-09-02T04:47:59.998000+00:00,2022-09-02T04:48:00+00:00,2.0
1490736672,1490736675,2,2022-09-02T04:48:34.705000+00:00,2022-09-02T04:48:34.708000+00:00,3.0
1490739674,1490739679,4,2022-09-02T04:50:00.011000+00:00,2022-09-02T04:50:00.012000+00:00,1.0
1490742678,1490742683,4,2022-09-02T04:51:26.676000+00:00,2022-09-02T04:51:26.679000+00:00,3.0
1490745682,1490745684,1,2022-09-02T04:52:22.753000+00:00,2022-09-02T04:52:22.755000+00:00,2.0
1490746683,1490746685,1,2022-09-02T04:52:40.245000+00:00,2022-09-02T04:52:40.248000+00:00,3.0
1490747684,1490747693,8,2022-09-02T04:52:57.120000+00:00,2022-09-02T04:52:57.156000+00:00,36.0
1490748692,1490748695,2,2022-09-02T04:53:17.785000+00:00,2022-09-02T04:53:17.802000+00:00,17.0
1490753694,1490753696,1,2022-09-02T04:55:15.816000+00:00,2022-09-02T04:55:15.877000+00:00,61.0
1490754695,1490754697,1,2022-09-02T04:55:43.127000+00:00,2022-09-02T04:55:43.140000+00:00,13.0
1490756696,1490756698,1,2022-09-02T04:56:27.260000+00:00,2022-09-02T04:56:27.472000+00:00,212.0
1490757697,1490757701,3,2022-09-02T04:56:55.129000+00:00,2022-09-02T04:56:55.184000+00:00,55.0
1490758700,1490758706,5,2022-09-02T04:57:21.954000+00:00,2022-09-02T04:57:21.964000+00:00,10.0
1490761705,1490761709,3,2022-09-02T04:58:57.862000+00:00,2022-09-02T04:58:57.934000+00:00,72.0
1490764708,1490764721,12,2022-09-02T05:00:11.897000+00:00,2022-09-02T05:00:11.912000+00:00,15.0
1490766720,1490766723,2,2022-09-02T05:01:01.224000+00:00,2022-09-02T05:01:01.227000+00:00,3.0
1490769722,1490769759,36,2022-09-02T05:02:18.493000+00:00,2022-09-02T05:02:18.498000+00:00,5.0
1490776758,1490776760,1,2022-09-02T05:05:05.017000+00:00,2022-09-02T05:05:05.040000+00:00,23.0
1490779759,1490779783,23,2022-09-02T05:06:26.692000+00:00,2022-09-02T05:06:26.695000+00:00,3.0
1490781782,1490781784,1,2022-09-02T05:07:15.028000+00:00,2022-09-02T05:07:15.066000+00:00,38.0
1490784783,1490784786,2,2022-09-02T05:08:59.999000+00:00,2022-09-02T05:09:00.003000+00:00,4.0
1490786785,1490786794,8,2022-09-02T05:09:57.444000+00:00,2022-09-02T05:09:57.456000+00:00,12.0
1490787793,1490787802,8,2022-09-02T05:10:20.479000+00:00,2022-09-02T05:10:20.490000+00:00,11.0
1490793801,1490793803,1,2022-09-02T05:13:21.787000+00:00,2022-09-02T05:13:21.788000+00:00,1.0
1490794802,1490794806,3,2022-09-02T05:13:40.457000+00:00,2022-09-02T05:13:40.522000+00:00,65.0
1490795805,1490795813,7,2022-09-02T05:13:56.129000+00:00,2022-09-02T05:13:56.171000+00:00,42.0
1490797812,1490797814,1,2022-09-02T05:14:42.039000+00:00,2022-09-02T05:14:42.079000+00:00,40.0
1490799813,1490799815,1,2022-09-02T05:15:36.727000+00:00,2022-09-02T05:15:36.751000+00:00,24.0
1490800814,1490800816,1,2022-09-02T05:15:56.464000+00:00,2022-09-02T05:15:56.465000+00:00,1.0
1490801815,1490801824,8,2022-09-02T05:16:10.760000+00:00,2022-09-02T05:16:10.765000+00:00,5.0
1490802823,1490802827,3,2022-09-02T05:16:19.120000+00:00,2022-09-02T05:16:19.185000+00:00,65.0
1490803826,1490803831,4,2022-09-02T05:16:49.170000+00:00,2022-09-02T05:16:49.175000+00:00,5.0
1490804830,1490804846,15,2022-09-02T05:17:12.340000+00:00,2022-09-02T05:17:12.381000+00:00,41.0
1490805845,1490805847,1,2022-09-02T05:17:40.744000+00:00,2022-09-02T05:17:41.007000+00:00,263.0
1490806846,1490806848,1,2022-09-02T05:18:04.514000+00:00,2022-09-02T05:18:04.516000+00:00,2.0
1490807847,1490807849,1,2022-09-02T05:18:33.045000+00:00,2022-09-02T05:18:33.052000+00:00,7.0
1490808848,1490808850,1,2022-09-02T05:18:52.464000+00:00,2022-09-02T05:18:52.465000+00:00,1.0
1490809849,1490809853,3,2022-09-02T05:19:18.661000+00:00,2022-09-02T05:19:18.676000+00:00,15.0
1490812852,1490812874,21,2022-09-02T05:20:11.362000+00:00,2022-09-02T05:20:11.365000+00:00,3.0
1490814873,1490814875,1,2022-09-02T05:20:51.072000+00:00,2022-09-02T05:20:51.107000+00:00,35.0
1490816874,1490816877,2,2022-09-02T05:21:34.736000+00:00,2022-09-02T05:21:34.814000+00:00,78.0
1490817876,1490817878,1,2022-09-02T05:21:59.968000+00:00,2022-09-02T05:21:59.969000+00:00,1.0
1490818877,1490818879,1,2022-09-02T05:22:18.962000+00:00,2022-09-02T05:22:18.963000+00:00,1.0
1490822878,1490822880,1,2022-09-02T05:24:23.504000+00:00,2022-09-02T05:24:23.505000+00:00,1.0
1490823879,1490823882,2,2022-09-02T05:24:57.478000+00:00,2022-09-02T05:24:58.319000+00:00,841.0
1490824881,1490824886,4,2022-09-02T05:25:30.576000+00:00,2022-09-02T05:25:30.589000+00:00,13.0
1490825885,1490825890,4,2022-09-02T05:26:00.579000+00:00,2022-09-02T05:26:00.582000+00:00,3.0
1490828889,1490828894,4,2022-09-02T05:27:08.822000+00:00,2022-09-02T05:27:08.823000+00:00,1.0
1490829893,1490829901,7,2022-09-02T05:27:24.193000+00:00,2022-09-02T05:27:24.302000+00:00,109.0
1490832900,1490832905,4,2022-09-02T05:28:43.862000+00:00,2022-09-02T05:28:43.868000+00:00,6.0
1490834904,1490834909,4,2022-09-02T05:29:39.761000+00:00,2022-09-02T05:29:39.765000+00:00,4.0
1490836908,1490836926,17,2022-09-02T05:30:22.970000+00:00,2022-09-02T05:30:22.977000+00:00,7.0
1490837925,1490837932,6,2022-09-02T05:30:34.764000+00:00,2022-09-02T05:30:34.769000+00:00,5.0
1490838931,1490838940,8,2022-09-02T05:31:01.960000+00:00,2022-09-02T05:31:01.981000+00:00,21.0
1490839939,1490839942,2,2022-09-02T05:31:32.797000+00:00,2022-09-02T05:31:32.819000+00:00,22.0
1490840941,1490840947,5,2022-09-02T05:32:04.044000+00:00,2022-09-02T05:32:04.056000+00:00,12.0
1490841946,1490841951,4,2022-09-02T05:32:28.283000+00:00,2022-09-02T05:32:28.286000+00:00,3.0
1490843950,1490843952,1,2022-09-02T05:32:53.490000+00:00,2022-09-02T05:32:53.492000+00:00,2.0
1490844951,1490844953,1,2022-09-02T05:33:12.835000+00:00,2022-09-02T05:33:12.836000+00:00,1.0
1490850952,1490850966,13,2022-09-02T05:35:58.205000+00:00,2022-09-02T05:35:58.376000+00:00,171.0
1490851965,1490851967,1,2022-09-02T05:36:16.020000+00:00,2022-09-02T05:36:16.039000+00:00,19.0
1490853966,1490853968,1,2022-09-02T05:37:00.048000+00:00,2022-09-02T05:37:00.059000+00:00,11.0
1490854967,1490854974,6,2022-09-02T05:37:23.790000+00:00,2022-09-02T05:37:23.800000+00:00,10.0
1490855973,1490855980,6,2022-09-02T05:37:48.386000+00:00,2022-09-02T05:37:48.390000+00:00,4.0
1490856979,1490856982,2,2022-09-02T05:38:07.299000+00:00,2022-09-02T05:38:07.384000+00:00,85.0
1490857981,1490857985,3,2022-09-02T05:38:32.747000+00:00,2022-09-02T05:38:32.873000+00:00,126.0
1490858984,1490858987,2,2022-09-02T05:39:00.545000+00:00,2022-09-02T05:39:00.626000+00:00,81.0
1490860986,1490860988,1,2022-09-02T05:40:06.071000+00:00,2022-09-02T05:40:06.073000+00:00,2.0
1490861987,1490861993,5,2022-09-02T05:40:33.948000+00:00,2022-09-02T05:40:33.955000+00:00,7.0
1490863992,1490864011,18,2022-09-02T05:41:04.022000+00:00,2022-09-02T05:41:04.024000+00:00,2.0
1490866010,1490866014,3,2022-09-02T05:41:14.703000+00:00,2022-09-02T05:41:14.716000+00:00,13.0
1490867013,1490867015,1,2022-09-02T05:41:27.542000+00:00,2022-09-02T05:41:27.774000+00:00,232.0
1490868014,1490868017,2,2022-09-02T05:41:49.165000+00:00,2022-09-02T05:41:49.166000+00:00,1.0
1490869016,1490869018,1,2022-09-02T05:42:13.309000+00:00,2022-09-02T05:42:13.310000+00:00,1.0
1490870017,1490870035,17,2022-09-02T05:42:50.121000+00:00,2022-09-02T05:42:50.124000+00:00,3.0
1490872034,1490872037,2,2022-09-02T05:43:07.012000+00:00,2022-09-02T05:43:07.020000+00:00,8.0
1490874036,1490874038,1,2022-09-02T05:43:30.054000+00:00,2022-09-02T05:43:30.079000+00:00,25.0
1490876037,1490876039,1,2022-09-02T05:44:14.272000+00:00,2022-09-02T05:44:14.276000+00:00,4.0
1490880038,1490880043,4,2022-09-02T05:45:35.921000+00:00,2022-09-02T05:45:35.923000+00:00,2.0
1490881042,1490881060,17,2022-09-02T05:46:03.567000+00:00,2022-09-02T05:46:03.582000+00:00,15.0
1490883059,1490883063,3,2022-09-02T05:46:40.288000+00:00,2022-09-02T05:46:40.372000+00:00,84.0
1490885062,1490885066,3,2022-09-02T05:47:19.421000+00:00,2022-09-02T05:47:19.424000+00:00,3.0
1490888065,1490888067,1,2022-09-02T05:48:13.985000+00:00,2022-09-02T05:48:13.997000+00:00,12.0
1490890066,1490890068,1,2022-09-02T05:48:59.990000+00:00,2022-09-02T05:48:59.991000+00:00,1.0
1490891067,1490891073,5,2022-09-02T05:49:21.574000+00:00,2022-09-02T05:49:21.656000+00:00,82.0
1490897072,1490897082,9,2022-09-02T05:52:16.006000+00:00,2022-09-02T05:52:16.007000+00:00,1.0
1490899081,1490899095,13,2022-09-02T05:52:43.782000+00:00,2022-09-02T05:52:43.784000+00:00,2.0
1490900094,1490900105,10,2022-09-02T05:52:48.003000+00:00,2022-09-02T05:52:48.004000+00:00,1.0
1490901104,1490901108,3,2022-09-02T05:52:58.179000+00:00,2022-09-02T05:52:58.186000+00:00,7.0
1490904107,1490904126,18,2022-09-02T05:53:40.490000+00:00,2022-09-02T05:53:40.501000+00:00,11.0
1490908125,1490908130,4,2022-09-02T05:55:17.910000+00:00,2022-09-02T05:55:17.912000+00:00,2.0
1490909129,1490909131,1,2022-09-02T05:55:29.902000+00:00,2022-09-02T05:55:29.904000+00:00,2.0
1490910130,1490910135,4,2022-09-02T05:55:53.828000+00:00,2022-09-02T05:55:53.849000+00:00,21.0
1490915134,1490915138,3,2022-09-02T05:58:00.518000+00:00,2022-09-02T05:58:00.524000+00:00,6.0
1490916137,1490916140,2,2022-09-02T05:58:30.648000+00:00,2022-09-02T05:58:30.812000+00:00,164.0
1490918139,1490918141,1,2022-09-02T05:59:46.559000+00:00,2022-09-02T05:59:46.636000+00:00,77.0
1490921140,1490921144,3,2022-09-02T06:00:34.515000+00:00,2022-09-02T06:00:34.518000+00:00,3.0
1490924143,1490924165,21,2022-09-02T06:01:26.672000+00:00,2022-09-02T06:01:26.674000+00:00,2.0
1490932164,1490932170,5,2022-09-02T06:03:29.602000+00:00,2022-09-02T06:03:29.609000+00:00,7.0
1490933169,1490933172,2,2022-09-02T06:03:45.120000+00:00,2022-09-02T06:03:45.211000+00:00,91.0
1490934171,1490934173,1,2022-09-02T06:03:57.025000+00:00,2022-09-02T06:03:57.053000+00:00,28.0
1490936172,1490936178,5,2022-09-02T06:04:23.623000+00:00,2022-09-02T06:04:23.636000+00:00,13.0
1490940177,1490940203,25,2022-09-02T06:05:16.133000+00:00,2022-09-02T06:05:16.158000+00:00,25.0
1490941202,1490941204,1,2022-09-02T06:05:32.498000+00:00,2022-09-02T06:05:32.540000+00:00,42.0
